,UserID,Games,Playtime,Recommended Games,Predicted,MAE,RMSE,Accuracy
34,36546868,"7 Days to Die,Adventures of Shuggy,Alan Wake,Alien Swarm,Always Sometimes Monsters,And Yet It Moves,Angry Video Game Nerd Adventures,Antichamber,Aquaria,Arma 2,Arma 3,Arma 3 Helicopters,Arma 3 Marksmen,BIT.TRIP BEAT,BIT.TRIP RUNNER,BIT.TRIP VOID,Bastion,BioShock Infinite,Blackguards,Blocks That Matter,Bob Came in Pieces,Borderlands 2,Botanicula,Braid,Broforce,CastleStorm - From Outcast to Savior,CastleStorm - The Warrior Queen,Cave Story+,Child of Light,Cloning Clyde,Cogs,Company of Heroes,Contagion,Crayon Physics Deluxe,DEFCON,DLC Quest,DRAGON BALL XENOVERSE,Darwinia,DayZ,Dead Pixels,Dead Realm,Deadlight,Dear Esther,Depth,Dishonored,Don't Starve,Dota 2,Duke Nukem Forever,Dungeon Defenders,Dungeons of Dredmor,EVE Online,Element4l,Eternal Silence,Eufloria HD,Eufloria HD Original Soundtrack,Euro Truck Simulator 2,F.E.A.R. 3,FEZ,Far Cry 3,Fight The Dragon,Flight Control HD,From Dust,Frozen Synapse,Full Mojo Rampage,GRID 2,Garry's Mod,Gish,Goat Simulator,Gone Home,Grand Theft Auto IV,Grand Theft Auto V,Gratuitous Space Battles,Greed Corp,Guacamelee! Gold Edition,Guns of Icarus Online,HOARD,Hack 'n' Slash,Half-Life,Half-Life 2,Hammerfight,Her Story,Hotline Miami,Insanely Twisted Shadow Planet,Insurgency,Intrusion 2,Jamestown,Just Cause 2,Keep Talking and Nobody Explodes,Kentucky Route Zero,Kerbal Space Program,KickBeat Steam Edition,Killing Floor,Killing Floor 2,L.A. Noire,LIMBO,Lara Croft and the Guardian of Light,Left 4 Dead,Left 4 Dead 2,Legend of Dungeon,Legend of Grimrock,Machinarium,Mad Max,Magicka,Mark of the Ninja,Mass Effect,Mass Effect 2,Medieval Engineers,Monday Night Combat,Ms. Splosion Man,Multiwinia,Natural Selection 2,Nexuiz,NightSky,Offspring Fling!,Orcs Must Die!,Orcs Must Die! 2,Osmos,Outlast,Overlord II,PAYDAY 2,Painkiller Hell & Damnation,Papers, Please,Party of Sin,Portal,Portal 2,Primal Carnage,Prison Architect,Project Zomboid,Proteus,RUSH,Really Big Sky,Red Faction Guerrilla Steam Edition,Resident Evil 6 / Biohazard 6,Reus,Revenge of the Titans,Risk of Rain,Rochard,Rock of Ages,Rogue Legacy,Rust,Saints Row IV,Shadow Warrior,Shadowgrounds,Shadowgrounds Survivor,Shank,Shank 2,SkyDrift,Solar 2,Space Engineers,Space Pirates and Zombies,SpeedRunners,Spelunky,Splice,Star Trek Online,Starbound,Starpoint Gemini 2,State of Decay,State of Decay - Breakdown,Strike Suit Zero,Super Meat Boy,Super Puzzle Platformer Deluxe,Surgeon Simulator,Synergy,Team Fortress 2,Team Fortress Classic,Terraria,The Beginner's Guide,The Binding of Isaac,The Bridge,The Cave,The Path,The Stanley Parable,The Walking Dead,The Wolf Among Us,The Yawhg,They Bleed Pixels,Thief,Thomas Was Alone,Tidalis,Toki Tori,Tomb Raider,Torchlight,Torchlight II,Transistor,Uplink,VVVVVV,Wizorb,World of Goo,Worms Reloaded,ibb & obb","0.8,5.9,0.1,0.6,0.1,7.4,0.1,0.1,0.1,8.6,1.4,0.1,0.1,0.3,13.1,0.1,7.9,0.3,0.1,0.9,0.7,4.1,0.1,11.7,0.3,0.1,0.1,0.1,0.2,0.1,2.5,0.1,0.1,0.1,0.5,0.1,7.4,0.1,41.0,0.1,0.1,1.6,0.1,17.9,0.3,0.3,2.3,2.4,0.7,0.3,14.7,0.1,0.4,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.2,8.5,3.7,0.1,0.1,1.3,0.2,1.5,0.1,85.0,73.0,0.1,0.1,0.4,52.0,0.1,0.1,1.0,0.1,0.1,1.2,0.1,0.1,0.7,0.1,0.3,0.5,9.6,0.1,0.1,0.1,42.0,2.1,2.9,3.1,0.3,270.0,35.0,0.1,0.1,0.1,1.8,21.0,0.6,10.8,0.1,0.1,9.1,0.1,0.1,2.4,0.2,0.1,0.1,0.6,0.1,3.2,0.1,1.8,5.1,0.1,0.1,0.2,10.3,30.0,0.1,0.5,7.4,0.1,0.1,0.1,5.3,0.3,0.1,0.2,0.1,2.9,0.1,1.4,0.1,0.4,0.1,0.1,7.4,0.6,0.2,0.1,819.0,0.2,0.1,0.2,0.1,2.4,1.7,0.4,0.3,0.1,1.9,10.8,0.1,0.1,0.8,374.0,0.2,6.1,0.6,0.8,0.8,0.1,0.5,35.0,0.1,0.3,0.1,0.1,0.1,0.1,1.8,1.0,0.1,0.1,0.1,0.1,1.0,0.2,0.1,20.0,0.2","Override: Mech City Brawl,SW4-II - Horse Set,Just Shapes & Beats,Blades of Time,Temporal Shift,Overdriven Reloaded,Oh No! Bugs!,DEADBOLT,Game Of Puzzles: Dragons,Lethal Lawns: Competitive Mowing Bloodsport,Hoverloop,Call of Duty®: Advanced Warfare - Panda Exoskeleton Pack,NTBSS: Seventh Hokage Costume (Gender-Neutral),LEGO® DC Super-Villains,Grand Pigeon's Duty,Hearts of Iron III: Dies Irae Stars & Stripes Spritepack,LEGO® Harry Potter: Years 1-4,Hailstorm VR,Pang Adventures,Aliens vs Predator™ Bughunt Map Pack,Qvabllock,Shovel Knight: Treasure Trove,UNDER the SAND - a road trip game,Descent 2,Borderlands: The Pre-Sequel,Granny,DARK SOULS™ II: Scholar of the First Sin,First Feudal,Avenging Angel,TAL: Jungle - Soundtrack,Super Mega Neo Pug,X-Blades,RoboVDino,DOFUS - Kerubim Pack,Vampyr,METAL SLUG X,Imperial Glory,VIRTUAnimator,Fear The Wolves,In Between Games,METAL SLUG,Capsella The Lights of Lucern,Farming Simulator 2011,Hunt Showdown,Call of Duty® 4: Modern Warfare®,Darksiders III,Super Bomberman R,Kane & Lynch 2: Dog Days,Head Goal: Soccer Online,Laser League - New Motion Pack,Star Trek Online,ORBITOR,GhostGame,Its Simple, SHOOT,Rocksmith® 2014 Edition – Remastered – Sheryl Crow - “My Favorite Mistake”,PlanetSide 2,Near Death,Warhammer 40,000: Gladius - Reinforcement Pack,DESOLATE - Original Soundtrack,Queen of Spades,InsanZ - KiLL The EnginE,Resident Evil 6 Wallpaper,Wizardry 6: Bane of the Cosmic Forge,Abo Khashem,Warhammer: Vermintide 2,Oscillatron: Alien Frequency,MonteCube Dodge,How to Survive 2,Delta Force: Task Force Dagger,Serious Sam Classic: The Second Encounter,Genesia Legacy: Ultimate Domain,Project X,Danger Room VR,Dark Parables: Return of the Salt Princess Collector's Edition,Pizza Frenzy Deluxe,Super B-Dino's adventures,Supaplex,Five Nights at Freddy's,Dead Realm,Real Warfare 2: Northern Crusades,Magical Diary: Horse Hall,Nine Parchments,Guan Suo - Officer Ticket / 関索使用券,Space Food Truck,Champions of Odin,Shards of Infinity,Away From Earth: Titan,Max Payne 3,Lamplight City,Dota 2,""Reimu Hakurei"" Santa Costume / 「博丽灵梦」 圣诞衣装 / 「博麗霊夢」サンタクロース衣装 (Touhou Genso Wanderer -Reloaded-),Zanki Zero: Last Beginning,Stellaris,Fran Bow,Blade Strangers,Snow Ash Land,UNLOVED,The Evil Within 2,Valdis Story: Abyssal City,Secret of the Magic Crystals - The Race,Fort Triumph,The Surge,Knightfall,Castle of no Escape 2,F.E.A.R. 3,RPG Maker VX Ace - The Adventurer's Journey,Grim Dawn - Ashes of Malmouth Expansion,Tick: The Time Based Puzzle Game,Just Ignore Them,Ancient Planet Tower Defense,Diesel Railcar Simulator,American Truck Simulator - Heavy Cargo Pack,Borderlands: The Pre-Sequel Season Pass,SUGURI the Best,20something,ColorTool,Distant Star: Revenant Fleet,The HinterLands,Sundered®: Eldritch Edition,Dumb As Wizards,Men of War: Vietnam,Dishonored,Pandamonia 潘德莫尼亚,Tales of Zestiria,Shotgun Legend,The Jackbox Party Pack 2 - Soundtrack,Assassin's Creed® Unity,Resident Evil / biohazard HD REMASTER,Far Cry® 4,Virtual Fighting Championship (VFC),Find Your Way - Episode 1,Guns and Goblins,Kingdom Rush Frontiers,Prison Architect,Legend of Grimrock,Solarix,Null Vector,Allods Online,Nevrosa: Escape,DESOLATE,FSX Steam Edition: Grumman Gulfhawk II™ Add-On,Spykebots,Borderlands: The Pre-Sequel Ultra HD Texture Pack,Zero Sum Future,Saints Row IV - Bling Bling Pack,Suki's Spooky Romance,Survive: The king killer,DARK SOULS™ II,Shadow Warrior (Classic),MONSTER HUNTER: WORLD,OM6N,Anykey Simulator OST,Tom Clancy’s The Division™,RAID: World War II,Nancy Drew®: The White Wolf of Icicle Creek,AtmaSphere,Terrian Saga: KR-17,Where the Water Tastes Like Wine,PhotoTangler Collage Maker,Asher,VeeR Pong,Happy Birthday, Bernard,Streets Ablaze,Stormworks: Build and Rescue,Prime World,Battle for Wesnoth,The Red Solstice,Ungrounded: Ripple Unleashed VR,Inferno 2,Idle Champions of the Forgotten Realms,BBTAG DLC Character Pack Vol.6 - Nine/Labrys/Mika,Dark Elf,Audio Editor,InfinityVR,Heroes of Normandie,QUAKE II,Saints Row: The Third Shark Attack Pack,Freebot : Battle for FreeWeb,We Were Here,Lost Lands: A Hidden Object Adventure,Monster Energy Supercross - The Official Videogame 2,New Dawn,Dark Parables: Goldilocks and the Fallen Star Collector's Edition,Atelier Sophie: The Alchemist of the Mysterious Book,Coffee Shop Tycoon,LYNE,FURIDASHI: Drift Cyber Sport,Trainz: A New Era","16.324156867658473,15.60525302784207,16.156973041159482,17.065963957623456,13.140418726670505,15.41244153561352,16.28732736125216,13.334121619448352,10.095141163334768,13.286909229894125,15.70633458234242,13.450407186834378,15.9125416981294,19.197111404089927,11.634928436458122,15.610410467975017,19.466108323123013,13.661912590013504,15.02500315259225,15.24632199260634,10.562192062360932,13.61656364941929,13.088148382764583,17.57362825741911,17.017396952408653,12.322217175891362,28.724088299921846,13.262807203526894,16.663048656708575,9.326822610000937,10.97419385027535,16.687286178220933,16.119336518779043,16.401466739298083,17.34103818053868,16.99466176685693,16.93190671605883,18.636162743161933,15.573092167070829,11.443032032849256,16.36422708977532,17.385375125443307,16.99944778506096,18.179515482087094,18.27882091503972,18.50046235816821,17.075227082931637,18.461350009937643,17.34126228274195,16.59826095022992,18.47167530296853,13.883182772980172,12.565512943073294,13.53409563310905,12.540472068224384,16.39254327099363,13.124114705131113,15.81328070664435,17.203642811005725,10.26948587500736,9.641867862536321,16.22334963137826,19.771285398306585,12.745697488068835,18.517999591583713,14.463593290808015,12.353340203827354,17.21185426304533,16.281873308869347,15.81091015101891,13.667264419087335,14.352368723991777,10.403353930793418,3.0343367988609757,19.739067760834114,5.304670553566355,8.932088702749834,16.0449444158747,14.065844160913358,16.4857925513743,13.646770113911577,17.83957189609189,10.40073204106723,15.17434981300974,13.958260729063639,14.75063957008642,14.312232730295047,17.381267661679864,11.842501786606618,18.814992158299287,12.048234922364118,15.027792998695878,13.757213183703069,13.094857519990573,15.652410652631328,14.809026173321415,18.299754042603748,16.22891285294967,13.793974785262987,11.076611808998212,13.842287981265901,16.966817704199002,15.73153165171974,13.984694754729428,17.842326137532982,24.13695972491058,14.060702784020801,9.190017055606267,12.788962523110877,9.633727651083968,11.204083182487203,11.200109736510353,18.12330524338449,12.505622042146566,26.74268521336163,13.346153489221903,11.884035448141946,15.437680875819826,13.975326152976956,16.261420536962543,17.799485914247676,17.104484805352236,11.711789687175958,19.15812887846081,17.011156530007298,11.747398870686075,19.35407793796124,15.600221270239095,18.50122870128564,12.775706375815025,14.8955910973989,9.713973803241032,10.919511265151849,11.089647751018397,15.60537054951154,11.216778180301766,17.386256852588485,21.127731387624525,12.293018161959125,17.998238949067787,14.852746507641317,15.846453406437682,15.719749662702409,11.95011812523846,13.598398167585591,13.41948516723659,10.488371655061128,24.198581578284713,16.16118300190071,18.819619574009728,12.933134486623013,9.838237190318518,18.898138471306407,17.08469042031255,3.758963232593391,13.82684966235915,12.672437002938054,14.306811908110406,5.57646736500544,14.083422644632602,12.460935523567588,12.532921787390132,15.575758072301767,16.90168718504705,19.631407799744967,13.342436005603183,14.871307386991038,16.123812016904523,15.76841753275711,12.65224559833608,16.249484401894236,12.9349266300912,21.27873692744881,12.872201236360718,15.839646034989673,17.7915223601129,15.497195120211696,13.95030048390392,15.953400206872775,11.579911468085331,13.031783773827392,13.485225992594234,3.0343367988609757,14.400150004809914,6.138200550443821,10.285966528042117,14.007027087479138,16.07349206435099",21.17300811682795,67.97404479769774,0.03684210526315789
35,12673872,"Counter-Strike,Day of Defeat,Deathmatch Classic,Half-Life,Half-Life 2,Ricochet,Team Fortress Classic","0.1,0.1,0.1,0.1,0.4,0.1,0.1","Contagion,Railroad Corporation,TY the Tasmanian Tiger,Boogeyman,STATUS: INSANE,Quest Hunter,Forts","0.1541855056033826,0.15069807150596676,0.1637938851203502,0.19444544919214166,0.2100061596066139,0.14396098652767922,0.14623396904085803",0.07761595819768065,0.09154528445447678,0.0
36,191244808,"AdVenture Capitalist,Copa Petrobras de Marcas,Dota 2,Garry's Mod,Robocraft,Team Fortress 2,Transformice,Trove,Unturned,War Thunder","0.9,0.1,1.0,41.0,0.3,1.6,1.6,0.5,1.7,0.1","Terrorhedron Tower Defense,GUILTY GEAR Xrd REV 2 Upgrade,8-Bit Armies,Music Boy 3D,TheMemory,Onirism,Heroes of Might & Magic V: Tribes of the East,PRO EVOLUTION SOCCER 2019,Wanderlust: Rebirth,Inside My Radio","3.1581335956857735,2.880171137047141,3.0371310070023316,9.948904820905724,4.5419145197370385,4.108633967107104,5.033570462275697,2.780948793348042,2.6877674571564123,5.610380294657194",5.708974641311101,10.265320870193136,0.0
37,121891688,"Grand Theft Auto IV,Mass Effect,Mass Effect 2,Unturned","5.3,21.0,66.0,2.3","Garry's Mod,Bloody Good Time,RPG Maker 2003,Warhammer 40,000: Inquisitor - Martyr - Heresy Emote","9.35116790835786,12.357310937451198,66.0,9.647245442700859",5.0102756034018805,6.022666586506716,0.0
38,127272741,"AdVenture Capitalist,Apotheon Arena,Arma 2,Besiege,Blockstorm,Borderlands 2,Brawlhalla,Castle Crashers - Blacksmith Pack,Castle Crashers - Pink Knight Pack,Codename CURE,Crusaders of the Lost Idols,DLC Quest,Depth,Dishonored,Dota 2,Downwell,Dungeon Defenders,Dungeon Defenders II,Echoes+,Enclave,Euro Truck Simulator 2,Fable - The Lost Chapters,Fallout 3,Fishing Planet,Floating Point,Garry's Mod,Gear Up,Goat Simulator,Half-Life 2,Hero Siege,Heroes & Generals,Just Cause 2,Kingdom Rush,LIMBO,LUFTRAUSERS,Left 4 Dead 2,Legendary,Magicka,NEOTOKYO,One Finger Death Punch,Overgrowth,PARTICLE MACE,Papers, Please,Penumbra Overture,Portal 2,Realm of the Mad God,Risk of Rain,Robocraft,Sparkle 2 Evo,Surgeon Simulator,TERA,Team Fortress 2,Teeworlds,Terraria,The Binding of Isaac,The Stanley Parable,Time Clickers,Trove,Unturned,War Thunder,Warface,Yet Another Zombie Defense","119.0,0.1,4.7,492.0,0.9,187.0,0.6,0.1,0.1,0.1,15.6,2.9,15.9,2.6,5.9,2.8,26.0,0.4,0.1,3.3,1.3,9.1,8.4,0.1,0.2,9.1,0.2,17.2,4.7,5.6,0.1,5.4,508.0,1.0,1.4,3.8,0.8,20.0,0.3,1.9,4.9,0.4,3.3,0.7,3.6,7.5,0.1,5.6,0.5,1.4,67.0,78.0,0.1,510.0,10.3,0.4,24.0,12.3,4.3,0.1,0.1,0.8","Terrorhedron Tower Defense,Heart of the Emberstone: Coliseum,Ball Out,99Vidas,The Emerald Maiden: Symphony of Dreams,La-Mulana,World of Tanks Blitz MMO,Battlepillars Gold Edition,Vostok Inc.,Circa Infinity Demo,Corona Blossom Vol.2 The Truth From Beyond,Dr. Spacezoo,Hunt Showdown,Call of Duty®: Modern Warfare® 3 Collection 3: Chaos Pack,The Golf Club™ 2019 featuring PGA TOUR,Oh No! Bugs!,Head Goal: Soccer Online,Tomb Guard VR,Rocksmith® 2014 Edition – Remastered – Type O Negative - “Christian Woman”,Shardlight,Tanki Online,大时代：三国立志,Blocks That Matter,Sonny,Pillars of Eternity - The White March Part I,Oscillatron: Alien Frequency,Ride 2 2017 Top Bikes Pack,Conan Exiles,Boogeyman,Zak McKracken and the Alien Mindbenders,Middle-earth™: Shadow of War™,Loot Hunter,Dawn's Light,ULTIMATE MARVEL VS. CAPCOM 3,Dreadborne Drifters,World to the West,HIKIBYOU2,Knightfall,Idle Champions - Outfit Pack: Minsc's Giant Boo Costume,8-Bit Commando,夜之归途 Night Homing,ToeJam & Earl: Back in the Groove! Soundtrack,Styx: Master of Shadows,MYTH - Steam Edition,Shotgun Legend,Demonicon,Eleusis,The Last Town,TOK 2,Darts VR,PRO EVOLUTION SOCCER 2019,GraveRun,Kiss of the Revenant Reward Pack,The International 2019 Battle Pass - Level 100,Tower Wars,Spartans Vs Zombies Defense,Train Simulator: BNSF Dash 9 Loco Add-On,EMERGENCY 4 Deluxe,Wanderlust: Rebirth,Mowin' & Throwin',Nine Parchments,Primal Carnage - Cryolophosaurus - Premium - 2 Pack","45.964772504023614,32.33878971450939,40.35822198544525,45.68084702418559,34.14960940843529,38.657262254424,44.96473484282442,40.44241995821529,35.09323175945994,42.02042367466348,36.60850084519783,44.93225178326437,41.07352261418249,37.31179554555337,44.458124238683936,45.86592208412682,48.35742697593617,38.919829825976116,34.343616682436156,38.70544329884654,45.793687931034086,46.63827805811172,39.93663626813151,46.57662462750077,39.03947334989664,38.251940417811774,35.915684877256105,42.7618285216171,45.087006651769585,40.49366585991492,40.21307676961201,40.255532976536536,58.498563376814964,42.466409160513614,41.813159135735624,37.187366851200004,36.12734368070338,40.69523682770135,39.98098956376028,46.23392043898113,53.352640204199126,33.52610090143306,36.45971246332569,37.46676641728887,48.09847915943039,36.26915870717977,42.37473108490183,38.76871036458622,33.47228393826766,36.531138299464985,43.490254748981904,43.03235782220354,38.79729755721083,63.04640852944361,46.603843243730445,45.54295072821259,33.983687251104044,48.33816526224273,41.06150761395892,39.772402154236076,46.194454257789964,47.51038108061683",58.37202696184916,106.67334445689626,0.0
39,194885661,"Dota 2,Heroes & Generals,Robocraft,Team Fortress 2","10.1,0.1,0.1,5.4","Tennis Elbow 2013,Lords Of The Fallen™,SJSM - Karamari Hospital,EndCycle VS","6.722171570832444,3.1230374739597457,3.012205807235874,5.547780929892088",2.3652131600638158,2.694961146881138,0.0
40,211240306,"Dota 2,Free to Play","9.0,0.1","Tennis Elbow 2013,Solaright","9.0,0.6770899778092658",0.2885449889046329,0.4080642366637261,0.0
41,208982674,"Garry's Mod,Robocraft","1.3,64.0","STUMPER,A Demon's Game - Episode 1","31.054407140721942,53.358444741965904",20.19798119937802,22.344657556177026,0.0
42,54291917,"Dead Space,Homefront,Killing Floor,Left 4 Dead,Left 4 Dead 2,Saints Row 2,Silent Hill Homecoming,State of Decay","1.5,12.4,164.0,3.4,1.8,0.1,4.3,0.6","Sniper Elite: Nazi Zombie Army,Insanity Clicker,Danganronpa V3: Killing Harmony Demo Ver.,UNLOVED,Shadows Peak,Enclave,Super Lemonade Factory Demo,CUBOTS The Origins","25.57039787070243,24.940802880722877,62.167650180821326,24.637057821109384,34.37275640309068,25.865210314185678,22.184807220090235,24.86550070548448",32.521110379320554,42.117406231207944,0.0
43,71510748,"140,And Yet It Moves,Antichamber,BIT.TRIP RUNNER,Bastion,BioShock Infinite,Blocks That Matter,Borderlands 2,Braid,Cave Story+,Cogs,Cook, Serve, Delicious!,Crayon Physics Deluxe,Cricket Revolution,DEFCON,Darwinia,Dear Esther,Dishonored,Don't Starve,Dynamite Jack,Eidolon,Euro Truck Simulator 2,Fallout 3,Far Cry 3,Floating Point,Garry's Mod,Gish,Gone Home,Grand Theft Auto III,Grand Theft Auto IV,Gratuitous Space Battles,Greed Corp,Guacamelee! Gold Edition,Gunpoint,Half-Life 2,Hammerfight,Hotline Miami,Jamestown,Just Cause 2,Kentucky Route Zero,L.A. Noire,LIMBO,La-Mulana,Left 4 Dead 2,Little Inferno,Magicka,Mark of the Ninja,Max Payne 3,Multiwinia,NEOTOKYO,Natural Selection 2,Nidhogg,NightSky,Nuclear Throne,POSTAL 2,Papers, Please,Portal,Portal 2,Portal 2 - The Final Hours,Proteus,Psychonauts,Revelations 2012,Rise of the Triad,Risk of Rain,Rochard,Rogue Legacy,Sacred 2 Gold,Saints Row 2,Screencheat,Scribblenauts Unlimited,Shank,Shatter,Shelter,Sleeping Dogs,Snuggle Truck,Space Pirates and Zombies,SpeedRunners,Spelunky,Starseed Pilgrim,Super Game Jam,Super Hexagon,Super Meat Boy,Synergy,Team Fortress 2,Terraria,The Binding of Isaac,The Stanley Parable,The Swapper,The Walking Dead,The Wolf Among Us,Thief Town,Thirty Flights of Loving,Thomas Was Alone,Tomb Raider,Torchlight,Transistor,Uplink,VVVVVV,Vessel,Year Walk","0.1,0.2,1.2,0.3,2.6,0.8,1.0,14.3,0.4,0.4,0.1,1.6,0.1,2.0,0.1,0.8,12.7,0.6,0.1,0.2,5.4,0.1,8.7,0.1,1.7,0.1,1.0,3.0,24.0,0.1,0.5,6.8,2.9,0.6,0.1,3.9,0.9,8.8,4.9,20.0,1.4,0.2,5.3,0.5,2.1,2.6,0.1,0.1,0.1,0.4,5.6,0.1,0.3,0.2,3.4,0.9,26.0,0.6,0.5,2.3,3.1,1.1,4.2,0.1,0.2,0.9,0.1,0.1,0.3,0.1,16.8,1.0,0.1,0.8,87.0,0.1,1.2,0.9,5.6,12.7,2158.0,130.0,8.4,2.3,0.8,4.4,4.3,0.3,0.6,1.3,0.2,0.4,0.1,0.1,0.9,0.2,0.1","Final Missions,Overdriven Reloaded,Party Hard,Grand Pigeon's Duty,LEGO® Indiana Jones™: The Original Adventures,BlueFear,Aliens vs Predator™ Bughunt Map Pack,Shovel Knight: Treasure Trove,Battlezone 98 Redux - The Red Odyssey,Academia : School Simulator,Super Mega Neo Pug,祛魅·教化（祛魅1）,Redemption,Paranormal Activity: The Lost Soul,VIRTUAnimator,270 | Two Seventy US Election,Call of Duty®: Modern Warfare® 3 Collection 3: Chaos Pack,DRAGON QUEST HEROES™ II,A Hat in Time - Co-op,DragoDino,Sky Hunter,Incredible Mandy,Capsella The Lights of Lucern,USFIV: 2014 Challengers Wild Pack,Music Boy 3D,MonteCube Dodge,Delta Force: Xtreme,Freedom Planet,Nova Wing,ROAD OF DANGER,Diggerman,Dark Parables: Return of the Salt Princess Collector's Edition,Guns of Icarus Alliance,Dead Realm,Cossacks II: Battle for Europe,Second Hand: Frankie's Revenge,Shards of Infinity,Away From Earth: Titan,Wailing Heights,The Room Three,Blade Strangers,StarMade,Project Remedium,Tiny Town VR - Zombie Pack,World Apart,Downwell,Jump Gunners,12 Labours of Hercules VI: Race for Olympus (Platinum Edition),Claire - Soundtrack,Hospitalize,Gnomes Vs. Fairies: Greckel's Quest,Borderlands: The Pre-Sequel Season Pass,Odyssey VR - The Deep Space Expedition,Nine Parchments,Remember Me,Tales of Zestiria,Robbotto,Lawnmower Game 4: The Final Cut,TRAPPED,SENRAN KAGURA Burst Re:Newal - Hebijo Character Set,Power Gunner,Kuchisake Onna - 口裂け女,Sorcery! Parts 1 and 2,Hunting Unlimited™ 2008,ELASH,CardLife: Creative Survival,Voidship: The Long Journey,Ancient Warfare 3,Dark Parables: Goldilocks and the Fallen Star Collector's Edition,Downward,Luxor Evolved,GraveRun,Hocus Pocus,Gauntlet™ Slayer Edition,OM6N,Kart Racing Pro,魔光,Xsyon - Prelude,Planet Evolution PC Live Wallpaper,Light Fantastik,Onirism,Head Goal: Soccer Online,Tower Wars,Idle Champions of the Forgotten Realms,Crystalline,BBTAG DLC Character Pack Vol.6 - Nine/Labrys/Mika,Otaku's Fantasy 2,Don't Touch Me : Zombie Survival,The Island Combat,Synergy,Dog Fight,Darkness and Flame: Born of Fire,Don't Stand Out,Dark Parables: Queen of Sands Collector's Edition,Additional Character ""Lucia"",GameLooper,Octodad: Dadliest Catch","52.210721896955484,61.35936673191956,41.25190944388512,30.35098838561719,71.54849093140197,59.26109065460086,51.58863517621514,42.85599302424109,45.298174549831074,38.389423740895346,41.30715546273783,42.40342380620754,51.26402923852242,38.410687225695284,111.44867886734804,52.964335310060946,50.99904817670875,41.51064221013324,53.09563664844108,57.546526783135675,45.409960070771604,44.774664687853374,62.43009019494382,48.02093076113561,66.27426590545775,56.69571278191919,50.21773465736687,36.77083080412164,50.8099081443734,56.81025405653839,45.63858422201196,2.700249802276831,51.686900928877705,46.48844807089545,49.88289582034163,63.175003632238486,53.18945655953626,55.495964128664006,35.24056699140644,38.3958305845776,53.55858184330205,50.727915672990584,41.1815151669914,32.604295118426734,56.52217416964343,43.480195450077076,53.274166007667915,35.482076834397084,53.62095345681192,54.61536759352434,50.8024328348374,38.499046935064,50.650084110532916,56.236928525498634,42.146480166393495,48.54011783522606,60.993072254714434,34.14330564870578,60.031640173576015,44.570362026895694,41.08606085061623,47.126415719511805,36.69892540122043,44.90414600034006,53.43212951603368,47.227663309401265,43.15350551590658,48.46597646117795,2.700249802276831,31.934155658155614,46.29413173229759,62.53228207935039,53.93451036256664,52.17043369139892,62.0612716194354,44.10625869997583,58.7457035752478,49.38078331171202,4.259581801082478,44.43592077538586,70.79678512457028,51.860396595292485,47.519660323439204,45.03433648955755,37.965780363558096,56.538152810441574,38.21249836675899,54.68546976955905,53.612127245176005,53.47089438439669,52.23079601043762,35.88401487519216,53.5155413000484,2.700249802276831,38.42315437649871,7.130195410254656,51.629437762251214",65.35522628765594,216.99772194706685,0.01
44,64754418,"Dead Space,Dota 2,Lara Croft and the Guardian of Light,Left 4 Dead 2,Portal 2,Team Fortress 2,Terraria,Unturned","0.1,0.4,0.2,0.1,8.9,23.0,15.6,0.4","Primal Carnage: Extinction,Laser League - New Motion Pack,Haramatia,World to the West,Space Drift Squad,Onirism,The International 2019 Battle Pass - Level 100,Wanderlust: Rebirth","6.539946946370556,7.528068819411333,6.249534502182321,5.662170300241631,7.7293567097660985,7.742749180617636,8.948366818692401,6.658010917625414",6.814657347094389,7.72478090960045,0.0
45,35330593,"Half-Life 2,Portal,Team Fortress 2","0.7,0.1,6.7","Dead Realm,Tales of Zestiria,GraveRun","2.736908549661759,2.5526738384246865,4.432146542463104",2.2524786152077803,2.258890930098228,0.0
